"motusRecvID","recvProjectID","receiverID","recvDeployID","port","radioType","antennaType","bearing","magneticBearing","trueBearing","tilt","polBearing","polTilt","heightMeters","filter","cableLengthMeters","cableType","mountDistanceMeters","mountBearing","details","elevationAngle","polarization1","polarization2","deploymentStatus"
"1624","2","SG-4002BBBK1650","2965","1","","yagi-9-laird","180.0","180.0","161.62708","","","","","","","","","","","","","","terminated"
"1624","2","SG-4002BBBK1650","2965","2","","yagi-9-laird","90.0","90.0","71.62708","","","","","","","","","","","","","","terminated"
"1624","2","SG-4002BBBK1650","3096","1","","yagi-9-laird","160.0","160.0","141.642","","","","6.0","","","","","","","","","","terminated"
"1624","2","SG-4002BBBK1650","3096","2","","yagi-9-laird","70.0","70.0","51.641994","","","","5.8","","","","","","","","","","terminated"
"1624","2","SG-4002BBBK1650","3096","3","","yagi-9-laird","230.0","230.0","211.642","","","","5.6","","","","","","","","","","terminated"
"1624","2","SG-4002BBBK1650","3644","2","","yagi-9-laird","70.0","70.0","","","","","5.8","","","","","","","","","","terminated"
"1624","2","SG-4002BBBK1650","3644","3","","yagi-9-laird","230.0","230.0","","","","","5.6","","","","","","","","","","terminated"
"1624","2","SG-4002BBBK1650","4034","1","","yagi-9-laird","350.0","350.0","331.78723","","","","6.0","","","","","","","","","","active"
"1624","2","SG-4002BBBK1650","4034","2","","yagi-9-laird","70.0","70.0","51.78722","","","","5.8","","","","","","","","","","active"
"1624","2","SG-4002BBBK1650","4034","3","","yagi-9-laird","230.0","230.0","211.78722","","","","5.6","","","","","","","","","","active"
"1625","2","SG-4001BBBK7590","2968","1","","yagi-9-laird","255.0","255.0","237.75908","","","","6.0","","","","","","","","","","terminated"
"1625","2","SG-4001BBBK7590","2968","2","","yagi-9-laird","80.0","80.0","62.75907","","","","5.8","","","","","","","","","","terminated"
"1625","2","SG-4001BBBK7590","2968","3","","yagi-9-laird","160.0","160.0","142.75908","","","","5.6","","","","","","","","","","terminated"
"1625","2","SG-4001BBBK7590","3572","1","","yagi-9-laird","255.0","255.0","237.82756","","","","6.0","","","","","","","","","","terminated"
"1625","2","SG-4001BBBK7590","3572","2","","yagi-9-laird","80.0","80.0","62.827553","","","","5.8","","","","","","","","","","terminated"
"1625","2","SG-4001BBBK7590","4166","1","","yagi-9-laird","70.0","70.0","53.018284","","","","5.0","","","","","","","","","","terminated"
"1625","2","SG-4001BBBK7590","4166","2","","yagi-9-laird","310.0","310.0","293.01828","","","","4.8","","","","","","","","","","terminated"
"1625","2","SG-4001BBBK7590","4166","3","","yagi-9-laird","180.0","180.0","163.01828","","","","4.6","","","","","","","","","","terminated"
"1625","2","SG-4001BBBK7590","4431","1","","yagi-9-laird","70.0","70.0","53.077286","","","","","","","","","","","","","","active"
"1625","2","SG-4001BBBK7590","4431","3","","yagi-9-laird","180.0","180.0","163.07729","","","","","","","","","","","","","","active"
"1626","2","SG-1614BBBK1889","2974","1","","yagi-9-laird","110.0","110.0","92.582886","","","","6.0","","","RG58","","","","","","","terminated"
"1626","2","SG-1614BBBK1889","2974","2","","yagi-9-laird","225.0","225.0","207.58289","","","","5.8","","","RG58","","","","","","","terminated"
"1626","2","SG-1614BBBK1889","2974","3","","yagi-9-laird","350.0","350.0","332.5829","","","","5.6","","","RG58","","","","","","","terminated"
"1626","2","SG-1614BBBK1889","3669","1","","yagi-9-laird","110.0","110.0","92.664696","","","","4.0","","","","","","","","","","terminated"
"1626","2","SG-1614BBBK1889","3669","3","","yagi-9-laird","350.0","350.0","332.6647","","","","3.6","","","","","","","","","","terminated"
"1626","2","SG-1614BBBK1889","3899","1","","yagi-9-laird","110.0","110.0","92.70815","","","","6.0","","","","","","","","","","terminated"
"1626","2","SG-1614BBBK1889","3899","2","","yagi-9-laird","225.0","225.0","207.70816","","","","5.8","","","","","","","","","","terminated"
"1626","2","SG-1614BBBK1889","3899","3","","yagi-9-laird","350.0","350.0","332.70816","","","","5.6","","","","","","","","","","terminated"
"1626","2","SG-1614BBBK1889","4404","1","","yagi-9-laird","110.0","110.0","92.78638","","","","5.0","","","","","","","","","","active"
"1626","2","SG-1614BBBK1889","4404","3","","yagi-9-laird","350.0","350.0","332.78638","","","","4.6","","","","","","","","","","active"
"1628","35","SG-4515BBBK0438","2976","1","","yagi-9","","","","","","","","","","","","","","","","","terminated"
"1628","35","SG-4515BBBK0438","2976","2","","yagi-9","","","","","","","","","","","","","","","","","terminated"
"1628","35","SG-4515BBBK0438","2976","3","","yagi-9","","","","","","","","","","","","","","","","","terminated"
"1628","35","SG-4515BBBK0438","3007","1","","yagi-9-laird","41.0","41.0","31.213814","","","","11.0","","","TWS-400-45","","","","0.0","","","terminated"
"1628","35","SG-4515BBBK0438","3007","2","","yagi-9-laird","136.0","136.0","126.21381","","","","10.6","","","TWS-400-45","","","","0.0","","","terminated"
"1628","35","SG-4515BBBK0438","3007","3","","yagi-9-laird","306.0","306.0","296.2138","","","","10.1","","","TWS-400-45","","","","0.0","","","terminated"
"1628","35","SG-4515BBBK0438","4251","1","","yagi-9-laird","90.0","90.0","80.76179","","","","","","","TWS-400-75","","","","","","","terminated"
"1628","35","SG-4515BBBK0438","4251","2","","yagi-9-laird","270.0","270.0","260.76178","","","","","","","TWS-400-75","","","","","","","terminated"
"1628","35","SG-4515BBBK0438","4251","3","","yagi-9-laird","315.0","315.0","305.76178","","","","","","","TWS-400-75","","","","","","","terminated"
"1629","2","SG-4000BBBK9170","2981","3","","yagi-9-laird","95.0","95.0","77.49635","","","","6.0","","","","","","","","","","terminated"
"1629","2","SG-4000BBBK9170","2981","5","","yagi-9-laird","260.0","260.0","242.49635","","","","5.8","","","","","","","","","","terminated"
"1629","2","SG-4000BBBK9170","2981","7","","yagi-9-laird","180.0","180.0","162.49635","","","","5.6","","","","","","","","","","terminated"
"1629","2","SG-4000BBBK9170","3292","1","","yagi-9-laird","95.0","95.0","77.52815","","","","6.0","","","","","","","","","","terminated"
"1629","2","SG-4000BBBK9170","3292","2","","yagi-9-laird","260.0","260.0","242.52815","","","","5.8","","","","","","","","","","terminated"
"1629","2","SG-4000BBBK9170","3292","3","","yagi-9-laird","180.0","180.0","162.52815","","","","5.6","","","","","","","","","","terminated"
"1629","2","SG-4000BBBK9170","3657","1","","yagi-9-laird","95.0","95.0","77.573364","","","","4.0","","","","","","","","","","terminated"
"1629","2","SG-4000BBBK9170","3657","2","","yagi-9-laird","260.0","260.0","242.57336","","","","3.8","","","","","","","","","","terminated"
"1629","2","SG-4000BBBK9170","3920","1","","yagi-9-laird","95.0","95.0","77.619965","","","","6.0","","","","","","","","","","terminated"
"1629","2","SG-4000BBBK9170","3920","2","","yagi-9-laird","260.0","260.0","242.61996","","","","5.8","","","","","","","","","","terminated"
"1629","2","SG-4000BBBK9170","3920","3","","yagi-9-laird","180.0","180.0","162.61996","","","","5.6","","","","","","","","","","terminated"
"1629","2","SG-4000BBBK9170","4425","1","","yagi-9-laird","95.0","95.0","77.696465","","","","4.0","","","","","","","","","","active"
"1629","2","SG-4000BBBK9170","4425","2","","yagi-9-laird","260.0","260.0","242.69647","","","","3.8","","","","","","","","","","active"
"1630","65","SG-3214BBBK8447","2983","1","","yagi-9","65.0","65.0","","","","","10.0","","","","","","","","","","terminated"
"1630","65","SG-3214BBBK8447","2983","2","","yagi-9","250.0","250.0","","","","","9.0","","","","","","","","","","terminated"
"1631","65","SG-3115BBBK1D4A","2984","1","","yagi-9","25.0","25.0","","","","","9.0","","","","","","","","","","active"
"1631","65","SG-3115BBBK1D4A","2984","2","","yagi-9","230.0","230.0","","","","","8.5","","","","","","","","","","active"
"1631","65","SG-3115BBBK1D4A","2984","3","","yagi-9","120.0","120.0","","","","","8.0","","","","","","","","","","active"
"1632","120","SG-5113BBBK2668","2985","1","","yagi-9","130.0","130.0","132.59868","","","","10.0","","","","","","","","","","terminated"
"1632","120","SG-5113BBBK2668","2985","2","","yagi-9","50.0","50.0","52.598682","","","","9.5","","","","","","","","","","terminated"
"1632","120","SG-5113BBBK2668","2985","3","","yagi-9","230.0","230.0","232.59868","","","","9.0","","","","","","","","","","terminated"
"1632","120","SG-5113BBBK2668","4304","1","","yagi-9-laird","50.0","50.0","","","","","10.0","","","","","","","","","","active"
"1632","120","SG-5113BBBK2668","4304","2","","yagi-9-laird","230.0","230.0","","","","","9.9","","","","","","","","","","active"
"1632","120","SG-5113BBBK2668","4304","3","","yagi-9-laird","130.0","130.0","","","","","9.7","","","","","","","","","","active"
"1633","1","SG-3214BBBK6085","2988","1","","yagi-9-laird","35.0","35.0","","","","","25.0","","","RG58","","","","","","","active"
"1633","1","SG-3214BBBK6085","2988","2","","yagi-9-laird","235.0","235.0","","","","","24.8","","","RG58","","","","","","","active"
"1635","148","SG-1915BBBK2185","2990","1","","yagi-6","90.0","90.0","","","","","10.0","","15.0","","","","","","","","terminated"
"1635","148","SG-1915BBBK2185","2990","2","","yagi-6","270.0","270.0","","","","","10.0","","15.0","","","","","","","","terminated"
"1636","148","SG-2814BBBK1244","2991","1","","yagi-6","150.0","150.0","","","","","10.0","","","","","","","","","","terminated"
"1636","148","SG-2814BBBK1244","2991","2","","yagi-6","270.0","270.0","","","","","10.0","","","","","","","","","","terminated"
"1637","148","SG-1215BBBK1027","2992","1","","yagi-6","135.0","135.0","","","","","36.0","","","","","","","","","","terminated"
"1637","148","SG-1215BBBK1027","2992","2","","yagi-6","265.0","265.0","","","","","36.0","","","","","","","","","","terminated"
"1638","148","SG-3214BBBK0615","2993","1","","yagi-6","320.0","320.0","","","","","10.0","","","","","","","","","","terminated"
"1638","148","SG-3214BBBK0615","2993","2","","yagi-6","90.0","90.0","","","","","10.0","","","","","","","","","","terminated"
"1639","148","SG-3214BBBK6085","2994","1","","yagi-6","270.0","270.0","","","","","10.0","","","","","","","","","","terminated"
"1639","148","SG-3214BBBK6085","2994","2","","yagi-6","135.0","135.0","","","","","10.0","","","","","","","","","","terminated"
"1640","148","SG-3214BBBK6221","2995","1","","yagi-6","270.0","270.0","","","","","10.0","","","","","","","","","","terminated"
"1640","148","SG-3214BBBK6221","2995","2","","yagi-6","135.0","135.0","","","","","10.0","","","","","","","","","","terminated"
"1641","148","SG-3214BBBK7267","2996","1","","yagi-6","300.0","300.0","","","","","10.0","","","","","","","","","","terminated"
"1641","148","SG-3214BBBK7267","2996","2","","yagi-6","90.0","90.0","","","","","10.0","","","","","","","","","","terminated"
"1642","148","SG-3214BBBK4822","2997","1","","yagi-6","280.0","280.0","","","","","10.0","","","","","","","","","","terminated"
"1642","148","SG-3214BBBK4822","2997","2","","yagi-6","90.0","90.0","","","","","10.0","","","","","","","","","","terminated"
"1643","148","SG-3214BBBK5447","2998","1","","yagi-6","260.0","260.0","","","","","10.0","","","","","","","","","","terminated"
"1643","148","SG-3214BBBK5447","2998","2","","yagi-6","90.0","90.0","","","","","10.0","","","","","","","","","","terminated"
"1644","148","SG-3214BBBK4806","2999","1","","yagi-6","270.0","270.0","","","","","10.0","","","","","","","","","","terminated"
"1644","148","SG-3214BBBK4806","2999","2","","yagi-6","70.0","70.0","","","","","10.0","","","","","","","","","","terminated"
"1645","148","SG-1915BBBK0061","3000","1","","yagi-6","250.0","250.0","","","","","10.0","","","","","","","","","","terminated"
"1645","148","SG-1915BBBK0061","3000","2","","yagi-6","90.0","90.0","","","","","10.0","","","","","","","","","","terminated"
"1646","90","SG-3115BBBK1151","3001","3","","custom","268.0","268.0","","","","","9.0","","","","","","","","","","terminated"
"1646","90","SG-3115BBBK1151","3001","5","","custom","33.0","33.0","","","","","8.5","","","","","","","","","","terminated"
"1646","90","SG-3115BBBK1151","3001","7","","custom","155.0","155.0","","","","","8.0","","","","","","","","","","terminated"
"1646","90","SG-3115BBBK1151","3832","3","","yagi-8","268.0","268.0","","","","","30.0","","","rg58","","","","","","","terminated"
"1646","90","SG-3115BBBK1151","3832","5","","yagi-8","33.0","33.0","","","","","30.0","","","rg58","","","","","","","terminated"
"1646","90","SG-3115BBBK1151","3832","7","","yagi-8","155.0","155.0","","","","","30.0","","","rg58","","","","","","","terminated"
"1646","90","SG-3115BBBK1151","3854","3","","yagi-8","260.0","260.0","","","","","9.0","","","","","","","","","","terminated"
"1646","90","SG-3115BBBK1151","3854","5","","yagi-8","41.0","41.0","","","","","8.5","","","","","","","","","","terminated"
"1646","90","SG-3115BBBK1151","3854","7","","yagi-8","335.0","335.0","","","","","8.0","","","","","","","","","","terminated"
"1647","90","SG-3115BBBK0698","3002","3","","yagi-5","26.0","26.0","21.862885","","","","","","","","","","","","","","terminated"
"1647","90","SG-3115BBBK0698","3002","5","","yagi-5","290.0","290.0","285.86288","","","","","","","","","","","","","","terminated"
"1647","90","SG-3115BBBK0698","3002","7","","yagi-5","115.0","115.0","110.862885","","","","","","","","","","","","","","terminated"
"1647","90","SG-3115BBBK0698","3003","3","","custom","15.0","15.0","10.859057","","","","9.0","","","","","","","","","","terminated"
"1647","90","SG-3115BBBK0698","3003","5","","custom","275.0","275.0","270.85907","","","","8.5","","","","","","","","","","terminated"
"1647","90","SG-3115BBBK0698","3003","7","","custom","105.0","105.0","100.859055","","","","8.0","","","","","","","","","","terminated"
"1647","90","SG-3115BBBK0698","3835","3","","yagi-8","64.0","64.0","59.784058","","","","9.0","","","","","","","","","","terminated"
"1647","90","SG-3115BBBK0698","3835","5","","yagi-8","234.0","234.0","229.78406","","","","8.5","","","","","","","","","","terminated"
"1647","90","SG-3115BBBK0698","3835","7","","yagi-8","312.0","312.0","307.78406","","","","8.0","","","","","","","","","","terminated"
"1647","90","SG-3115BBBK0698","4277","3","","yagi-8","64.0","64.0","59.728443","","","","9.0","","","","","","","","","","active"
"1647","90","SG-3115BBBK0698","4277","5","","yagi-8","234.0","234.0","229.72844","","","","8.5","","","","","","","","","","active"
"1647","90","SG-3115BBBK0698","4277","7","","yagi-8","312.0","312.0","307.72845","","","","8.0","","","","","","","","","","active"
"1651","31","SG-3214BBBK8453","3006","1","","yagi-9","60.0","60.0","","","","","8.0","","","","","","","","","","terminated"
"1651","31","SG-3214BBBK8453","3006","2","","yagi-9","240.0","240.0","","","","","8.0","","","","","","","","","","terminated"
"1653","2","SG-4001BBBK6020","3018","1","","yagi-9-laird","350.0","350.0","333.15305","","","","6.0","","","","","","","","","","terminated"
"1653","2","SG-4001BBBK6020","3018","2","","yagi-9-laird","190.0","190.0","173.15305","","","","5.8","","","","","","","","","","terminated"
"1653","2","SG-4001BBBK6020","3018","3","","yagi-9-laird","100.0","100.0","83.153046","","","","5.6","","","","","","","","","","terminated"
"1653","2","SG-4001BBBK6020","3296","1","","yagi-9-laird","20.0","20.0","3.1793833","","","","6.0","","","","","","","","","","terminated"
"1653","2","SG-4001BBBK6020","3296","2","","yagi-9-laird","190.0","190.0","173.17938","","","","5.8","","","","","","","","","","terminated"
"1653","2","SG-4001BBBK6020","3296","3","","yagi-9-laird","100.0","100.0","83.17938","","","","5.6","","","","","","","","","","terminated"
"1653","2","SG-4001BBBK6020","3660","1","","yagi-9-laird","20.0","20.0","3.2192733","","","","4.0","","","","","","","","","","terminated"
"1653","2","SG-4001BBBK6020","3660","2","","yagi-9-laird","190.0","190.0","173.21927","","","","3.8","","","","","","","","","","terminated"
"1653","2","SG-4001BBBK6020","3912","1","","yagi-9-laird","20.0","20.0","3.257992","","","","6.0","","","","","","","","","","terminated"
"1653","2","SG-4001BBBK6020","3912","2","","yagi-9-laird","190.0","190.0","173.258","","","","5.8","","","","","","","","","","terminated"
"1653","2","SG-4001BBBK6020","3912","3","","yagi-9-laird","100.0","100.0","83.257996","","","","5.6","","","","","","","","","","terminated"
"1653","2","SG-4001BBBK6020","4415","2","","yagi-9-laird","190.0","190.0","173.32439","","","","5.8","","","","","","","","","","active"
"1653","2","SG-4001BBBK6020","4415","3","","yagi-9-laird","100.0","100.0","83.32438","","","","5.6","","","","","","","","","","active"
"1654","2","SG-4002BBBK1950","3021","1","","yagi-9-laird","110.0","110.0","93.00777","","","","6.0","","","","","","","","","","terminated"
"1654","2","SG-4002BBBK1950","3021","2","","yagi-9-laird","290.0","290.0","273.00775","","","","5.8","","","","","","","","","","terminated"
"1654","2","SG-4002BBBK1950","3021","3","","yagi-9-laird","180.0","180.0","163.00777","","","","5.6","","","","","","","","","","terminated"
"1654","2","SG-4002BBBK1950","3659","1","","yagi-9-laird","110.0","110.0","93.07621","","","","4.0","","","","","","","","","","terminated"
"1654","2","SG-4002BBBK1950","3659","2","","yagi-9-laird","290.0","290.0","273.0762","","","","3.8","","","","","","","","","","terminated"
"1654","2","SG-4002BBBK1950","4056","1","","yagi-9-laird","110.0","110.0","93.12745","","","","5.0","","","","","","","","","","terminated"
"1654","2","SG-4002BBBK1950","4056","2","","yagi-9-laird","290.0","290.0","273.12744","","","","4.8","","","","","","","","","","terminated"
"1654","2","SG-4002BBBK1950","4056","3","","yagi-9-laird","180.0","180.0","163.12746","","","","4.6","","","","","","","","","","terminated"
"1655","6","SG-4001BBBK1560","3027","1","","yagi-9","170.0","170.0","","","","","15.0","","","","","","","","","","active"
"1655","6","SG-4001BBBK1560","3027","2","","yagi-9","230.0","230.0","","","","","14.8","","","","","","","","","","active"
"1655","6","SG-4001BBBK1560","3027","3","","yagi-9","95.0","95.0","","","","","14.6","","","","","","","","","","active"
"1656","6","SG-4001BBBK2410","3028","1","","yagi-9","0.0","0.0","","","","","30.0","","","","","","","","","","active"
"1656","6","SG-4001BBBK2410","3028","2","","yagi-9","110.0","110.0","","","","","30.0","","","","","","","","","","active"
"1659","35","SG-4815BBBK1145","3031","1","","yagi-9","60.0","60.0","","","","","12.9","","","TWS-400-45","","","","","","","terminated"
"1659","35","SG-4815BBBK1145","3031","2","","yagi-9","150.0","150.0","","","","","12.7","","","TWS-400-45","","","","","","","terminated"
"1659","35","SG-4815BBBK1145","3031","3","","yagi-9","321.0","321.0","","","","","12.3","","","TWS-400-45","","","","","","","terminated"
"1659","35","SG-4815BBBK1145","3032","1","","yagi-9-laird","40.0","40.0","","","","","20.7","","36.6","TWS-400-120","","","","","","","active"
"1659","35","SG-4815BBBK1145","3032","2","","yagi-9-laird","268.0","268.0","","","","","21.3","","36.6","TWS-400-120","","","","","","","active"
"1659","35","SG-4815BBBK1145","3032","3","","yagi-9-laird","130.0","130.0","","","","","20.4","","36.6","TWS-400-120","","","","","","","active"
"1660","35","SG-4515BBBK0369","3033","1","","yagi-9-laird","305.0","305.0","295.1719","","","","10.9","","","TWS-400-45","","","","","","","terminated"
"1660","35","SG-4515BBBK0369","3033","2","","yagi-9-laird","90.0","90.0","80.17191","","","","11.2","","","TWS-400-45","","","","","","","terminated"
"1660","35","SG-4515BBBK0369","3033","3","","yagi-9-laird","260.0","260.0","250.1719","","","","11.4","","","TWS-400-45","","","","","","","terminated"
"1661","4","SG-1813BBBK1193","3048","1","","yagi-9","341.0","341.0","","","","","5.8","","","CNT-400","0.0","","","0.0","","0.0","active"
"1661","4","SG-1813BBBK1193","3048","3","","yagi-9","76.0","76.0","","","","","7.7","","","CNT-400","0.0","","","0.0","","0.0","active"
"1661","4","SG-1813BBBK1193","3048","5","","yagi-9","185.0","185.0","","","","","7.7","","","CNT-400","0.0","","","0.0","","0.0","active"
"1661","4","SG-1813BBBK1193","3048","7","","yagi-9","256.0","256.0","","","","","5.8","","","CNT-400","0.0","","","0.0","","0.0","active"
"1662","29","SG-4002BBBK2850","3049","2","","yagi-5","49.0","49.0","","","","","5.5","","12.2","CNT-400","","","","0.0","","0.0","terminated"
"1662","29","SG-4002BBBK2850","3049","4","","yagi-5","350.0","350.0","","","","","4.75","","12.2","CNT-400","","","","0.0","","0.0","terminated"
"1662","29","SG-4002BBBK2850","3049","6","","yagi-6","284.0","284.0","","","","","4.0","","12.2","CNT-400 ","","","","0.0","","0.0","terminated"
"1665","2","SG-4001BBBK2330","3055","1","","yagi-9-laird","70.0","70.0","","","","","15.0","","","","","","","","","","terminated"
"1665","2","SG-4001BBBK2330","3055","2","","yagi-9-laird","80.0","80.0","","","","","14.8","","","","","","","","","","terminated"
"1665","2","SG-4001BBBK2330","3055","3","","yagi-9-laird","160.0","160.0","","","","","14.6","","","","","","","","","","terminated"
"1665","2","SG-4001BBBK2330","3060","1","","yagi-9-laird","240.0","240.0","","","","","15.0","","","RG-58","","","","","","","terminated"
"1665","2","SG-4001BBBK2330","3060","2","","yagi-9-laird","80.0","80.0","","","","","14.8","","","RG-58","","","","","","","terminated"
"1665","2","SG-4001BBBK2330","3060","3","","yagi-9-laird","160.0","160.0","","","","","14.6","","","RG-58","","","","","","","terminated"
"1665","2","SG-4001BBBK2330","3570","1","","yagi-9-laird","240.0","240.0","","","","","15.0","","","","","","","","","","terminated"
"1665","2","SG-4001BBBK2330","3570","2","","yagi-9-laird","80.0","80.0","","","","","14.8","","","","","","","","","","terminated"
"1665","2","SG-4001BBBK2330","3927","1","","yagi-9-laird","240.0","240.0","222.31558","","","","15.0","","","","","","","","","","terminated"
"1665","2","SG-4001BBBK2330","3927","2","","yagi-9-laird","80.0","80.0","62.315575","","","","14.8","","","","","","","","","","terminated"
"1665","2","SG-4001BBBK2330","3927","3","","yagi-9-laird","160.0","160.0","142.31558","","","","14.6","","","","","","","","","","terminated"
"1665","2","SG-4001BBBK2330","4428","1","","yagi-9-laird","240.0","240.0","222.39308","","","","15.0","","","","","","","","","","active"
"1665","2","SG-4001BBBK2330","4428","2","","yagi-9-laird","80.0","80.0","62.39308","","","","14.8","","","","","","","","","","active"
"1669","74","Lotek-312","3065","1","","yagi-9","180.0","180.0","165.98822","","","","","","","","","","","","","","terminated"
"1669","74","Lotek-312","3065","2","","yagi-9","270.0","270.0","255.98822","","","","","","","","","","","","","","terminated"
"1669","74","Lotek-312","3065","3","","yagi-9","20.0","20.0","5.988215","","","","","","","","","","","","","","terminated"
"1670","74","Lotek-315","3063","1","","yagi-9","100.0","100.0","","","","","","","","","","","","","","","active"
"1670","74","Lotek-315","3063","2","","yagi-9","25.0","25.0","","","","","","","","","","","","","","","active"
"1670","74","Lotek-315","3063","3","","yagi-9","50.0","50.0","","","","","","","","","","","","","","","active"
"1673","1","SG-3615BBBK1E34","3071","1","","yagi-9-laird","325.0","325.0","","","","","6.0","","","","","","","","","","terminated"
"1673","1","SG-3615BBBK1E34","3071","2","","yagi-9-laird","230.0","230.0","","","","","5.8","","","","","","","","","","terminated"
"1673","1","SG-3615BBBK1E34","3071","3","","yagi-9-laird","70.0","70.0","","","","","5.6","","","","","","","","","","terminated"
"1673","1","SG-3615BBBK1E34","3742","2","","yagi-9-laird","230.0","230.0","","","","","5.8","","","","","","","","","","terminated"
"1673","1","SG-3615BBBK1E34","3742","3","","yagi-9-laird","70.0","70.0","","","","","5.6","","","","","","","","","","terminated"
"1673","1","SG-3615BBBK1E34","3984","1","","yagi-9-laird","325.0","325.0","","","","","6.0","","","","","","","","","","terminated"
"1673","1","SG-3615BBBK1E34","3984","2","","yagi-9-laird","230.0","230.0","","","","","5.8","","","","","","","","","","terminated"
"1673","1","SG-3615BBBK1E34","3984","3","","yagi-9-laird","70.0","70.0","","","","","5.6","","","","","","","","","","terminated"
"1674","1","SG-3115BBBK1C60","3074","1","","yagi-9-laird","0.0","0.0","350.42288","","","","6.0","","","","","","","","","","terminated"
"1674","1","SG-3115BBBK1C60","3074","2","","yagi-9-laird","100.0","100.0","90.42287","","","","5.8","","","","","","","","","","terminated"
"1674","1","SG-3115BBBK1C60","3074","3","","yagi-9-laird","250.0","250.0","240.42287","","","","5.6","","","","","","","","","","terminated"
"1674","1","SG-3115BBBK1C60","3253","1","","yagi-9-laird","330.0","330.0","","","","","","","","","","","","","","","active"
"1674","1","SG-3115BBBK1C60","3253","2","","yagi-9-laird","100.0","100.0","","","","","","","","","","","","","","","active"
"1674","1","SG-3115BBBK1C60","3253","3","","yagi-9-laird","200.0","200.0","","","","","","","","","","","","","","","active"
"1675","1","SG-4001BBBK1950","3075","1","","yagi-9-laird","90.0","90.0","","","","","","","","","","","","","","","active"
"1675","1","SG-4001BBBK1950","3075","2","","yagi-9-laird","270.0","270.0","","","","","","","","","","","","","","","active"
"1676","64","Lotek-269","3076","1","","yagi-9","270.0","270.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1676","64","Lotek-269","3089","1","","yagi-9","270.0","270.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1676","64","Lotek-269","3089","2","","yagi-9","180.0","180.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1676","64","Lotek-269","3116","1","","yagi-9","180.0","180.0","","","","","9.0","","","RG-58","","","","","","","active"
"1676","64","Lotek-269","3116","2","","yagi-9","90.0","90.0","","","","","9.0","","","RG-58","","","","","","","active"
"1679","85","SG-3115BBBK0664","3079","1","","yagi-9","270.0","270.0","","","","","","","6.0","RG58","","","","","","","active"
"1679","85","SG-3115BBBK0664","3079","2","","yagi-9","90.0","90.0","","","","","","","6.0","RG58","","","","","","","active"
"1680","48","SG-3514BBBK1044","3080","1","","yagi-9","35.0","35.0","","","","","10.7","","","","","","","","","","terminated"
"1680","48","SG-3514BBBK1044","3080","3","","yagi-9","305.0","305.0","","","","","10.2","","","","","","","","","","terminated"
"1680","48","SG-3514BBBK1044","3080","5","","yagi-9","215.0","215.0","","","","","9.6","","","","","","","","","","terminated"
"1682","2","SG-4005BBBK3400","3093","2","","yagi-9-laird","190.0","190.0","","","","","5.0","","","","","","","","","","terminated"
"1682","2","SG-4005BBBK3400","3093","7","","yagi-9-laird","325.0","325.0","","","","","5.0","","","","","","","","","","terminated"
"1682","2","SG-4005BBBK3400","3483","1","","yagi-9-laird","190.0","190.0","","","","","5.0","","","","","","","","","","terminated"
"1682","2","SG-4005BBBK3400","3483","2","","yagi-9-laird","325.0","325.0","","","","","5.0","","","","","","","","","","terminated"
"1682","2","SG-4005BBBK3400","3484","1","","yagi-9-laird","165.0","165.0","","","","","5.0","","","","","","","","","","active"
"1682","2","SG-4005BBBK3400","3484","2","","yagi-9-laird","325.0","325.0","","","","","5.0","","","","","","","","","","active"
"1682","2","SG-4005BBBK3400","3484","3","","yagi-9-laird","45.0","45.0","","","","","5.0","","","","","","","","","","active"
"1684","2","SG-1614BBBK1903","3095","1","","yagi-9-laird","95.0","95.0","76.4706","","","","6.0","","","rg58","","","","","","","active"
"1684","2","SG-1614BBBK1903","3095","2","","yagi-9-laird","195.0","195.0","176.4706","","","","5.8","","","rg58","","","","","","","active"
"1685","38","SG-3214BBBK6871","3098","1","","yagi-9","310.0","310.0","","","","","6.0","","","","","","","","","","terminated"
"1685","38","SG-3214BBBK6871","3098","2","","yagi-9","140.0","140.0","","","","","5.8","","","","","","","","","","terminated"
"1685","38","SG-3214BBBK6871","3098","3","","yagi-9","50.0","50.0","","","","","5.8","","","","","","","","","","terminated"
"1685","38","SG-3214BBBK6871","3098","4","","omni-whip","","","","","","","6.0","","","","","","","","","","terminated"
"1686","38","SG-2213BBBK3800","3099","1","","yagi-9","0.0","0.0","","","","","6.0","","","","","","","","","","terminated"
"1686","38","SG-2213BBBK3800","3099","2","","yagi-9","220.0","220.0","","","","","5.8","","","","","","","","","","terminated"
"1686","38","SG-2213BBBK3800","3099","3","","yagi-9","300.0","300.0","","","","","5.6","","","","","","","","","","terminated"
"1686","38","SG-2213BBBK3800","3099","4","","omni-whip","","","","","","","6.0","","","","","","","","","","terminated"
"1687","38","SG-2814BBBK0547","3100","1","","yagi-9","120.0","120.0","107.0926","","","","6.0","","","","","","","","","","terminated"
"1687","38","SG-2814BBBK0547","3100","2","","yagi-9","300.0","300.0","287.0926","","","","5.8","","","","","","","","","","terminated"
"1687","38","SG-2814BBBK0547","3100","3","","yagi-9","30.0","30.0","17.092602","","","","5.6","","","","","","","","","","terminated"
